INFO:       STEP            TIME       TOTAL_ENE   POTENTIAL_ENE     KINETIC_ENE            RMSG            BOND           ANGLE    UREY-BRADLEY        DIHEDRAL        IMPROPER            CMAP         VDWAALS           ELECT     TEMPERATURE          VOLUME
 --------------- --------------- --------------- --------------- ---------------
INFO:         10          0.0250     -31095.1587     -38229.0618       7133.9031         13.4201          5.3177         20.8230          1.4362         10.1553          1.2641         -4.6978       4022.7538     -42286.1141        302.5021     117731.1667

INFO:         20          0.0500     -31094.6767     -38127.1848       7032.5081         13.4678          8.6931         15.5088          0.9426          8.6744          0.6167         -4.6398       4167.2263     -42324.2069        298.2026     117731.1667

INFO:         30          0.0750     -31096.6991     -38222.3914       7125.6923         13.4910          7.9194         21.2399          3.0147          8.5995          1.0637         -4.3074       4138.3642     -42398.2853        302.1539     117731.1667

INFO:         40          0.1000     -31095.7926     -38212.1229       7116.3303         13.4553          5.3839         20.5075          1.7132          8.6546          0.8476         -3.9399       4085.9648     -42331.2547        301.7569     117731.1667

INFO:         50          0.1250     -31095.6789     -38184.8711       7089.1922         13.4503          5.7874         24.0099          1.6749          9.0932          0.4523         -4.1651       4084.3100     -42306.0338        300.6062     117731.1667

INFO:         60          0.1500     -31103.8716     -38301.6418       7197.7702         13.4562          8.0927         20.3978          1.5104         10.0621          1.0664         -3.1897       4135.0265     -42474.6079        305.2103     117731.1667

INFO:         70          0.1750     -31104.6166     -38237.5209       7132.9043         13.4797          6.2681         19.2762          0.8977          8.5629          1.4382         -3.2674       4222.3655     -42493.0621        302.4597     117731.1667

INFO:         80          0.2000     -31116.9023     -38244.7742       7127.8719         13.4840          8.0544         16.6436          1.1771         11.8293          0.8861         -3.3342       4273.1824     -42553.2130        302.2463     117731.1667

INFO:         90          0.2250     -31123.0888     -38347.2255       7224.1367         13.4513          7.2657         20.0258          1.4224          9.5482          2.4739         -4.2530       4152.7182     -42536.4267        306.3283     117731.1667

INFO:        100          0.2500     -31116.1572     -38235.9097       7119.7525         13.4966         10.4003         21.2719          1.4834         10.6791          1.7413         -4.2844       4238.2641     -42515.4655        301.9020     117731.1667

INFO:        110          0.2750     -31116.5786     -38278.1223       7161.5436         13.4668          6.4044         19.5741          1.5829         10.5036          2.9673         -3.3384       4205.1435     -42520.9596        303.6741     117731.1667

INFO:        120          0.3000     -31117.3495     -38136.2863       7018.9368         13.4754          4.6126         16.5996          1.4062         12.7110          0.8407         -2.5052       4246.0386     -42415.9898        297.6271     117731.1667

INFO:        130          0.3250     -31117.7726     -38186.7703       7068.9977         13.4747          4.5430         22.7974          2.2415          8.8698          1.3059         -1.9069       4275.1214     -42499.7424        299.7499     117731.1667

INFO:        140          0.3500     -31127.5829     -38275.1702       7147.5873         13.5380          6.0034         20.7725          1.3628         10.7077          1.1172         -3.2874       4342.2394     -42654.0859        303.0823     117731.1667

INFO:        150          0.3750     -31125.7997     -38202.4250       7076.6253         13.4806         12.1202         19.2017          0.9380          8.7888          2.1987         -4.0761       4201.3573     -42442.9535        300.0733     117731.1667

INFO:        160          0.4000     -31122.6466     -38213.6540       7091.0073         13.4520          8.5102         17.5641          0.6989         10.4115          2.4447         -4.6310       4106.0297     -42354.6821        300.6831     117731.1667

INFO:        170          0.4250     -31131.0714     -38140.8566       7009.7853         13.4467          6.4030         22.7939          1.3357          8.9881          0.8162         -4.0016       4063.4171     -42240.6090        297.2390     117731.1667

INFO:        180          0.4500     -31132.4102     -38210.4906       7078.0804         13.3764          3.9852         28.5721          1.5512          8.3284          1.9340         -4.1723       3945.1887     -42195.8779        300.1350     117731.1667

INFO:        190          0.4750     -31122.3208     -38261.5831       7139.2623         13.4014          7.3085         20.6839          1.0702          8.9450          1.1202         -3.4824       3956.7299     -42253.9585        302.7293     117731.1667

INFO:        200          0.5000     -31118.3779     -38207.8026       7089.4247         13.4351          9.1827         18.1133          2.1702          8.8167          0.8237         -3.5796       4033.6183     -42276.9480        300.6160     117731.1667

INFO:        210          0.5250     -31112.6167     -38301.1222       7188.5055         13.4624          8.3748         18.7189          1.4044         10.7560          2.1213         -3.4542       4081.0718     -42420.1152        304.8174     117731.1667

INFO:        220          0.5500     -31117.2344     -38243.8362       7126.6018         13.4841          6.6750         25.7010          1.3610          8.9588          0.4748         -4.5076       4176.8560     -42459.3552        302.1925     117731.1667

INFO:        230          0.5750     -31116.9539     -38253.3910       7136.4370         13.5088          4.1766         29.4453          2.5687          8.7833          1.2859         -4.3423       4193.7026     -42489.0111        302.6095     117731.1667

INFO:        240          0.6000     -31120.8231     -38246.8104       7125.9873         13.4661          8.8298         17.0300          0.8588          7.7430          0.9037         -3.2048       4138.2670     -42417.2378        302.1664     117731.1667

INFO:        250          0.6250     -31117.1817     -38279.0517       7161.8699         13.4774          5.2997         20.4767          1.9220          8.7882          1.7676         -3.3673       4124.2988     -42438.2372        303.6880     117731.1667

INFO:        260          0.6500     -31117.6405     -38194.6710       7077.0305         13.4388          4.7910         19.3849          1.3311         10.1231          1.8099         -4.6288       4202.0481     -42429.5303        300.0905     117731.1667

INFO:        270          0.6750     -31113.3830     -38193.1915       7079.8086         13.4624          9.1296         15.6607          0.8572          7.9911          2.4539         -2.6113       4202.3076     -42428.9803        300.2083     117731.1667

INFO:        280          0.7000     -31113.8911     -38194.2348       7080.3437         13.4000          5.2751         21.0838          2.4420          8.5732          1.1453         -2.1339       4114.0764     -42344.6967        300.2310     117731.1667

INFO:        290          0.7250     -31114.9207     -38195.3547       7080.4340         13.4032          5.2066         20.7170          1.0387          8.0697          0.9265         -3.3234       4071.7482     -42299.7379        300.2348     117731.1667

INFO:        300          0.7500     -31121.1008     -38109.3267       6988.2259         13.3782          7.0384         24.4778          2.2491         10.1306          0.7420         -3.7157       3999.9045     -42150.1534        296.3249     117731.1667

INFO:        310          0.7750     -31105.1229     -38160.7913       7055.6683         13.4075          3.9386         24.6637          0.6517          9.5540          1.5001         -3.4796       4063.8240     -42261.4437        299.1846     117731.1667

INFO:        320          0.8000     -31106.1714     -38175.8784       7069.7070         13.3992          7.7643         20.1670          1.3140          9.0624          1.2748         -3.0071       4046.1845     -42258.6384        299.7799     117731.1667

INFO:        330          0.8250     -31098.2260     -38214.5660       7116.3401         13.4482         10.2087         19.0614          1.3294          8.3714          1.0585         -4.1142       4156.8926     -42407.3740        301.7573     117731.1667

INFO:        340          0.8500     -31102.8375     -38179.9003       7077.0628         13.4526          6.4884         21.4350          1.3097          8.3963          1.5257         -4.6195       4192.2471     -42406.6830        300.0918     117731.1667

INFO:        350          0.8750     -31097.0679     -38186.2610       7089.1931         13.4347          8.4936         22.4608          1.2131          9.5295          2.6222         -3.8357       4124.5437     -42351.2882        300.6062     117731.1667

INFO:        360          0.9000     -31093.2669     -38286.4097       7193.1428         13.4809          4.2548         24.3578          1.1216          9.1494          1.6109         -4.0484       4179.5170     -42502.3729        305.0140     117731.1667

INFO:        370          0.9250     -31092.9987     -38222.4550       7129.4564         13.5005          5.8722         20.6964          1.7501         11.1521          2.4938         -4.2634       4340.4314     -42600.5876        302.3135     117731.1667

INFO:        380          0.9500     -31101.8081     -38248.4519       7146.6439         13.5409          3.3378         18.7549          1.2332         10.3878          1.3820         -3.2780       4373.9811     -42654.2507        303.0423     117731.1667

INFO:        390          0.9750     -31109.2383     -38225.9726       7116.7344         13.5385          8.3661         16.7026          1.1618          9.7928          1.4251         -2.4146       4350.2430     -42611.2495        301.7741     117731.1667

INFO:        400          1.0000     -31115.0993     -38244.0234       7128.9241         13.5021         10.9624         15.6050          1.0652         10.7556          1.6914         -4.0225       4299.4394     -42579.5198        302.2909     117731.1667

INFO:        410          1.0250     -31116.3777     -38238.9739       7122.5962         13.5412          5.0573         18.7671          0.9610         10.1374          3.0081         -3.4263       4336.2572     -42609.7357        302.0226     117731.1667

INFO:        420          1.0500     -31115.3778     -38286.5847       7171.2070         13.5194          4.3889         24.5024          1.2967         10.7646          0.9120         -3.9109       4302.2573     -42626.7957        304.0839     117731.1667

INFO:        430          1.0750     -31115.4382     -38264.9148       7149.4766         13.5501          3.9764         19.6997          0.7354         10.0767          2.0990         -4.9794       4304.8484     -42601.3709        303.1624     117731.1667

INFO:        440          1.1000     -31121.9950     -38197.8852       7075.8902         13.5300          7.4005         20.5783          2.7104          9.5814          1.5790         -4.6579       4301.8395     -42536.9163        300.0421     117731.1667

INFO:        450          1.1250     -31131.9104     -38211.3256       7079.4151         13.5131          8.9367         19.5357          0.6482          9.7098          1.0477         -4.7775       4269.0347     -42515.4609        300.1916     117731.1667

INFO:        460          1.1500     -31126.4111     -38195.8321       7069.4210         13.4833          7.2484         23.0580          2.2541          9.9061          2.6355         -4.0300       4199.9380     -42436.8422        299.7678     117731.1667

INFO:        470          1.1750     -31130.5974     -38270.2138       7139.6164         13.4784          7.3575         20.0072          1.6130          8.0084          1.6127         -4.2158       4113.9026     -42418.4994        302.7443     117731.1667

INFO:        480          1.2000     -31133.3164     -38300.8621       7167.5457         13.4893          4.4614         27.9229          1.4679          8.3428          0.9369         -3.4913       4116.6538     -42457.1566        303.9286     117731.1667

INFO:        490          1.2250     -31139.2491     -38212.9781       7073.7290         13.5135          6.7511         23.2053          1.2550          9.8930          1.9104         -2.0506       4217.1657     -42471.1080        299.9505     117731.1667

INFO:        500          1.2500     -31139.8301     -38158.9429       7019.1129         13.5553          9.9920         18.5145          0.7080          7.7268          1.2919         -3.6682       4325.2255     -42518.7334        297.6346     117731.1667

INFO:        510          1.2750     -31144.9594     -38287.1847       7142.2253         13.4875          4.7260         19.4846          1.6109          8.1001          1.9001         -3.9001       4192.1168     -42511.2231        302.8550     117731.1667

INFO:        520          1.3000     -31129.1027     -38206.1729       7077.0702         13.4818         10.6936         15.9553          0.7308          8.7565          1.4778         -3.6406       4164.9839     -42405.1301        300.0922     117731.1667

INFO:        530          1.3250     -31122.2902     -38188.4796       7066.1894         13.4537          5.8726         19.1987          1.5665         10.8505          1.8020         -4.4415       4114.9337     -42338.2620        299.6308     117731.1667

INFO:        540          1.3500     -31128.8120     -38160.5248       7031.7129         13.4118          5.5120         18.9859          0.7404          8.8873          2.1202         -4.8466       4025.6845     -42217.6087        298.1689     117731.1667

INFO:        550          1.3750     -31133.2038     -38192.7681       7059.5643         13.4656         12.1332         17.3368          1.7470          9.3047          0.9161         -4.1950       4145.7389     -42375.7498        299.3499     117731.1667

INFO:        560          1.4000     -31133.0289     -38190.2709       7057.2420         13.4120          5.3651         20.6103          1.3923          9.7297          2.0109         -3.7430       4086.3627     -42311.9989        299.2514     117731.1667

INFO:        570          1.4250     -31134.5061     -38358.2236       7223.7175         13.4751          5.9112         17.8429          1.7099          9.6312          1.0863         -3.6659       4041.2494     -42431.9886        306.3105     117731.1667

INFO:        580          1.4500     -31128.8481     -38277.0418       7148.1938         13.4984          7.5355         24.6616          3.0809          9.7653          0.9140         -4.1605       4124.9032     -42443.7418        303.1080     117731.1667

INFO:        590          1.4750     -31126.2128     -38262.2648       7136.0521         13.4508         10.0711         23.5087          1.7611          8.5708          0.9157         -3.9304       4061.1987     -42364.3606        302.5932     117731.1667

INFO:        600          1.5000     -31118.6685     -38283.6777       7165.0092         13.4216         11.7413         25.6017          2.3300          8.7254          1.1164         -2.6866       3980.0778     -42310.5835        303.8211     117731.1667

INFO:        610          1.5250     -31112.4942     -38211.2252       7098.7310         13.4451         10.5280         21.8840          2.4093          7.4869          0.7740         -3.5906       4132.5189     -42383.2356        301.0107     117731.1667

